tconst,primaryTitle,_c0,originalTitle,startYear,endYear,runtimeMinutes,numVotes,label,primaryTitleFormatted,oscar_noms,oscar_wins,razzie_noms,razzie_wins,budget,genres,genres_meta,language,popularity,revenue,movie_id,Rank,Worldwide,Domestic,Foreign,hasRemake,title_language,isEN
tt0058390,The Naked Kiss,1025,"",1964,"",90,7570.0,true,the naked kiss,"","","","","","","['Drama', 'Crime']",['English'],"","",tt0058390,"","","","",0,en,true
tt0109809,FleshEater,2915,FleshEater,1988,"",88,1492.0,false,flesheater,"","","","","","","","","","","","","","","",0,en,true
tt0262942,Savage Souls,3989,"",2001,"",120,1888.0,true,savage souls,"","","","","","","","","","","","","","","",0,fr,false
tt0084237,The Last Unicorn,1937,"",1982,"",92,25827.0,true,the last unicorn,"","","","",0,Fantasy Animation Family,"['Adventure', 'Drama', 'Fantasy', 'Animation', 'Family']","['English', 'German']",6.634939,6455530,tt0084237,84,6455330.0,6455330.0,"",0,en,true
tt0787524,The Man Who Knew Infinity,5273,"",2015,"",108,55085.0,true,the man who knew infinity,"","","","",0,Drama,"['Biography', 'Drama']","['English', 'Sanskrit', 'Tamil']",8.445423,11472454,tt0787524,"","","","",0,en,true
tt0051337,Thé 7th Vớyágé ớf Sinbád,740,"",1958,"",88,12888.0,true,the 7th voyage of sinbad,"","","","","","","","","","","","","","","",0,en,true
tt9173154,Separation,9895,Separation,2021,"",107,2019.0,false,separation,"","","","","","","","","","","","","","","",0,en,true
tt3469918,Jack,8122,"",2014,"",103,1179.0,true,jack,"","","","","","","","","","","","","","","",0,pl,false
tt1603257,ATM,6736,ATM,"",2012,90,23492.0,false,atm,"","","","",3000000,Horror Thriller,"['Thriller', 'Horror']",['English'],8.950643,"",tt1603257,"","","","",0,tl,false
tt3155242,Pártisán,7982,Partisan,2015,"",94,"",false,partisan,"","","","","","","['Drama', 'Thriller']",['English'],"","",tt3155242,"","","","",0,tl,false
tt4994736,My Mother's Wound,8776,"","",2016,120,3477.0,true,my mother's wound,"","","","","","","","","","","","","","","",0,en,true
tt0101921,Fried Green Tomatoes,2652,Fried Green Tomatoes,1991,"",130,71692.0,true,fried green tomatoes,2,"","","",11000000,Drama Comedy,['Drama'],['English'],6.584254,"",tt0101921,11,8.2418501E7,8.2418501E7,"",0,af,false
tt1699135,The Reunion,6875,"","",2011,90,2932.0,false,the reunion,"","","","","","","","","","","","","","","",0,en,true
tt10230404,Ghost Stories,5622,Ghost Stories,2020,"",144,4984.0,false,ghost stories,"","","","","","","","","","","","","","","",0,en,true
tt1183946,The Stoneman Murders,6038,The Stoneman Murders,2009,"",95,3036.0,true,the stoneman murders,"","","","","","","","","","","","","","","",0,de,false
tt0113533,Bớrn tớ Bé Wild,3038,"",1995,"",100,1524.0,false,born to be wild,"","","","","","","","","","","",162,3730409.0,3730409.0,"",0,en,true
tt0403933,Chasing Ghosts,4704,"",2005,"",119,"",false,chasing ghosts,"","","","","","","","","","","","","","","",0,en,true
tt0276033,The Country Bears,4063,The Country Bears,2002,"",88,5446.0,false,the country bears,"","","","","","","['Comedy', 'Music', 'Family', 'Musical']",['English'],"","",tt0276033,152,1.8012097E7,1.6990825E7,1021272.0,0,en,true
tt2325518,Bénéáth,7525,Beneath,2013,"",90,"",false,beneath,"","","","","","","['Thriller', 'Horror']",['English'],"","",tt2325518,"","","","",0,en,true
tt4283358,Seasons,8512,Les saisons,2015,"",96,1602.0,true,seasons,"","","","","","",['Documentary'],['French'],"","",tt4283358,"","","","",0,fr,false
tt3828858,Lost & Found,8324,"",2016,"",90,1037.0,false,lost & found,"","","","","","","","","","","","","","","",0,en,true
tt4459912,Honeymoon,8587,"",2015,"",96,1082.0,false,honeymoon,"","","","","","","","","","","","","","","",1,cy,false
tt0031477,In Name Only,234,In Name Only,1939,"",94,2978.0,true,in name only,"","","","","","","","","","","","","","","",0,en,true
tt1263757,Männersache,6188,Männersache,2009,"",90,1007.0,false,mannersache,"","","","","","","","","","","","","","","",0,de,false
tt3952108,The Dead Room,8368,"",2015,"",80,4362.0,false,the dead room,"","","","","","","","","","","","","","","",0,en,true
tt2064816,"I, Me aur Main",7260,"",2013,"",108,1880.0,false,"i, me aur main","","","","","","","","","","","","","","","",0,fr,false
tt6144762,Coexister,9203,"",2017,"",90,1372.0,false,coexister,"","","","","","","","","","","","","","","",0,ro,false
tt3399484,The Sand,8095,"",2015,"",84,4254.0,false,the sand,"","","","","","","","","","","","","","","",0,en,true
tt0258470,Bubble Boy,3970,Bubble Boy,2001,"",84,32701.0,false,bubble boy,"","","","","","","['Adventure', 'Comedy', 'Romance']",['English'],"","",tt0258470,"","","","",0,no,false
tt5906392,Thondi Muthalum Driksakshiyum,9123,"",2017,"",135,5965.0,true,thondi muthalum driksakshiyum,"","","","","","","","","","","","","","","",0,et,false
tt0045911,Inferno,593,Inferno,1953,"",83,1419.0,true,inferno,"","","","","","","","","","","","","","","",0,en,true
tt2409818,Open Windows,7628,Open Windows,2014,"",100,14149.0,false,open windows,"","","","","","","['Action', 'Thriller', 'Crime']","['English', 'Spanish']","","",tt2409818,"","","","",0,pl,false
tt8000908,Robert the Bruce,9657,"",2019,"",124,3362.0,false,robert the bruce,"","","","","","","['Action', 'History']",['English'],"","",tt8000908,"","","","",0,en,true
tt3177316,Honeymoon,7990,"",2014,"",87,"",false,honeymoon,"","","","",1000000,Horror,"['Sci-Fi', 'Thriller', 'Horror', 'Romance']",['English'],6.107378,9318,tt3177316,"","","","",1,so,false
tt0084465,Thé Préfáb Péớplé,1948,Panelkapcsolat,1982,"",102,1118.0,true,the prefab people,"","","","","","","","","","","","","","","",0,hu,false
tt1675192,Take Shelter,6848,"","",2011,121,98167.0,true,take shelter,"","","","",5000000,Thriller Drama,['Drama'],['English'],5.59686,3099314,tt1675192,"","","","",0,no,false
tt0051082,Quiet Flows the Don,738,"",1957,"",330,"",true,quiet flows the don,"","","","","","","","","","","","","","","",0,en,true
tt1532382,Hớớkéd,6618,"",2009,"",90,1638.0,false,hooked,"","","","",3500000,Action Science Fiction,"","",1.900502,"",tt1532382,"","","","",0,af,false
tt0485510,Killing the Shadows,5129,"",2006,"",135,12105.0,true,killing the shadows,"","","","","","","","","","","","","","","",0,en,true
tt0037323,The Fighting Sullivans,376,"",1944,"",112,2182.0,true,the fighting sullivans,"","","","","","","","","","","","","","","",0,en,true
tt0381637,Symmetry,4579,Symetria,2003,"",99,3450.0,true,symmetry,"","","","","","","","","","","","","","","",0,lt,false
tt0149568,Áá Áb Láút Chálén,3509,"",1999,"",177,1721.0,false,aa ab laut chalen,"","","","","","","","","","","","","","","",0,fr,false
tt0160127,Chárlié's Ángéls,3545,Charlie's Angels,2000,"",98,183257.0,false,charlie's angels,"","","","",92000000,Action Adventure Comedy Crime Thriller,"['Action', 'Adventure', 'Comedy', 'Crime']","['English', 'German', 'French', 'Spanish', 'Japanese', 'Cantonese', 'Finnish']",9.774985,"",tt0160127,12,2.64105545E8,1.25305545E8,1.388E8,0,nl,false
tt1082599,Stag Night,5769,Stag Night,2008,"",84,3294.0,false,stag night,"","","","","","","","","","","","","","","",0,en,true
tt0307553,Tempo,4221,Tempo,2003,"",83,1003.0,false,tempo,"","","","","","","","","","","","","","","",0,pt,false
tt0109443,Clean Slate,2895,Clean Slate,1994,"",107,3873.0,false,clean slate,"","","","",0,Comedy Thriller Mystery,"","",2.724621,"",tt0109443,126,7355425.0,7355425.0,"",0,en,true
tt0069289,Snoopy Come Home,1439,Snoopy Come Home,1972,"",81,4537.0,true,snoopy come home,"","","","","","","","","","","","","","","",0,en,true
tt0105652,Pushing Hands,2775,Tui shou,1991,"",105,4074.0,true,pushing hands,"","","","",400000,Comedy Drama,"","",1.638622,"",tt0105652,"","","","",0,en,true
tt0102800,Robot Jox,2678,"",1989,"",85,6221.0,false,robot jox,"","","","","","","","","","","","","","","",0,sl,false
tt0078084,The Adventures of Picasso,1725,Picassos äventyr,1978,"",115,3535.0,true,the adventures of picasso,"","","","","","","","","","","","","","","",0,sv,false
tt0050210,The Brain from Planet Arous,709,"","",1957,71,1532.0,false,the brain from planet arous,"","","","","","","","","","","","","","","",0,en,true
tt0120190,Sprung,3321,Sprung,1997,"",105,1121.0,false,sprung,"","","","",0,Comedy Romance,"","",1.511388,"",tt0120190,128,7575028.0,7575028.0,"",0,de,false
tt0078723,1941,1740,"",1979,"",118,32805.0,false,1941,3,"","","",35000000,Action Comedy,"['Action', 'Comedy', 'War']","['English', 'German', 'Spanish', 'Japanese']",7.812379,"",tt0078723,22,3.1755742E7,3.1755742E7,"",0,unknown,false
tt3748440,Blúé Mớúntáin Státé: Thé Risé ớf Thádlánd,8290,Blue Mountain State: The Rise of Thadland,2016,"",90,15337.0,false,blue mountain state: the rise of thadland,"","","","","","","","","","","","","","","",0,en,true
tt0191074,New Best Friend,3700,New Best Friend,2002,"",91,3307.0,false,new best friend,"","","","","","","['Drama', 'Mystery', 'Thriller']",['English'],"","",tt0191074,"","","","",0,de,false
tt0053636,The Baroness from the Gas Station,832,Baronessen fra benzintanken,1960,"",122,1086.0,true,the baroness from the gas station,"","","","","","","","","","","","","","","",0,de,false
tt0089002,Death Warmed Up,2147,"",1984,"",82,1194.0,false,death warmed up,"","","","","","","","","","","","","","","",0,en,true
tt1935896,Thé ÁBCs ớf Déáth,7158,The ABCs of Death,2012,"",129,18875.0,false,the abcs of death,"","","","",0,Horror,['Horror'],"['English', 'German', 'French', 'Spanish', 'Japanese', 'Korean']",5.839324,"",tt1935896,"","","","",0,en,true
tt2220408,Vai que dá Certo,7421,Vai que dá Certo,2013,"",110,1316.0,false,vai que da certo,"","","","","","","","","","","","","","","",0,pt,false
tt0106701,Dennis the Menace,2806,Dennis the Menace,1993,"",94,59722.0,false,dennis the menace,"","","","",35000000,Family Comedy,"['Comedy', 'Family']","['English', 'French']",10.378902,117270765,tt0106701,24,5.1270765E7,5.1270765E7,"",0,en,true
tt0022125,Marius,90,"",1931,"",130,2251.0,true,marius,"","","","","","","","","","","","","","","",0,lt,false
tt5039054,Oopiri,8787,Oopiri,2016,"",158,4838.0,true,oopiri,"","","","","","","","","","","","","","","",0,lt,false
tt8110330,Dil Bechara,9696,"",2020,"",101,125719.0,true,dil bechara,"","","","","","","","","","","","","","","",0,id,false
tt0106466,Born Yesterday,2798,Born Yesterday,"",1993,100,3909.0,false,born yesterday,5,1,"","","","","","","","","",81,1.7952857E7,1.7952857E7,"",0,en,true
tt2088012,Punch,7295,Wan-deuk-i,2011,"",110,1112.0,true,punch,"","","","","","","","","","","",148,3.3556725E7,"",3.3556725E7,0,af,false
tt0038913,Shoeshine,414,"",1946,"",87,7138.0,true,shoeshine,1,"","","","","","","","","","","","","","",0,sq,false
tt3319508,Shé's Béáútifúl Whén Shé's Ángry,8060,"",2014,"",92,1568.0,true,she's beautiful when she's angry,"","","","","","","['History', 'Documentary']",['English'],"","",tt3319508,"","","","",0,en,true
tt1980219,Furious,7192,Razend,2011,"",93,1320.0,false,furious,"","","","","","","","","","","","","","","",0,hu,false
tt3896198,Gúárdiáns ớf thé Gáláxy Vớl. 2,8351,"",2017,"",136,622434.0,true,guardians of the galaxy vol. 2,1,"","","",200000000,Action Adventure Comedy Science Fiction,"['Action', 'Adventure', 'Sci-Fi', 'Comedy']",['English'],185.331,863416141,tt3896198,8,8.63756051E8,3.89813101E8,4.7394295E8,0,en,true
tt0140282,In God's Hands,3467,"",1998,"",96,1191.0,false,in god's hands,"","","","","","","","","","","",198,1546414.0,1546414.0,"",0,en,true
tt0765487,Thé Wizárd ớf Gớré,5236,The Wizard of Gore,2007,"",94,2759.0,false,the wizard of gore,"","","","","","","","","","","","","","","",0,en,true
tt0095530,Little Dorrit,2432,"",1987,"",357,1106.0,true,little dorrit,2,"","","","","","","","","","","","","","",0,it,false
tt7762982,Sajjan Singh Rangroot,9600,"",2018,"",140,1450.0,true,sajjan singh rangroot,"","","","","","","","","","","","","","","",0,id,false
tt1648190,The Dark Tower,6796,The Dark Tower,2017,"",95,134659.0,false,the dark tower,"","","","",60000000,Action Western Science Fiction Fantasy Horror,"['Action', 'Adventure', 'Sci-Fi', 'Fantasy', 'Horror', 'Western']",['English'],50.90359,"",tt1648190,72,1.13231078E8,5.0701325E7,6.2529753E7,0,en,true
tt4353996,The King's Choice,8545,"",2016,"",133,8474.0,true,the king's choice,"","","","",7500000,War Action Drama,"['Biography', 'Drama', 'History', 'War']","['German', 'Danish', 'Swedish', 'Norwegian']",1.176258,"",tt4353996,"","","","",0,en,true
tt0064208,Death Rides a Horse,1244,"",1967,"",120,8000.0,true,death rides a horse,"","","","","","",['Western'],"['Spanish', 'Italian']","","",tt0064208,"","","","",0,en,true
tt0085387,D.C. Cáb,1994,D.C. Cab,1983,"",100,"",false,d.c. cab,"","","","","","","['Action', 'Comedy']",['English'],"","",tt0085387,46,1.6134627E7,1.6134627E7,"",0,so,false
tt0078418,Trishul,1734,Trishul,1978,"",167,2202.0,true,trishul,"","","","","","","","","","","","","","","",0,sq,false
tt0033373,Báll ớf Firé,283,Ball of Fire,1941,"",111,12007.0,true,ball of fire,4,"","","","","","['Comedy', 'Romance']",['English'],"","",tt0033373,"","","","",0,en,true
tt11213600,Sardar Ka Grandson,5863,"",2021,"",139,4364.0,false,sardar ka grandson,"","","","","","","","","","","","","","","",0,sv,false
tt3380264,Kill Dil,8079,"",2014,"",127,4043.0,false,kill dil,"","","","","","","","","","","","","","","",0,tr,false
tt0111174,Showdown,2975,Showdown,1993,"",98,1067.0,false,showdown,"","","","","","","","","","","","","","","",0,pl,false
tt1545754,Are You Here,6646,"","",2013,114,15679.0,false,are you here,"","","","","","",['Comedy'],['English'],"","",tt1545754,"","","","",0,en,true
tt0087759,Murder-Rock: Dancing Death,2103,Murderock - Uccide a passo di danza,1984,"",93,1745.0,false,murder-rock: dancing death,"","","","","","","","","","","","","","","",0,it,false
tt0032156,The Story of the Last Chrysanthemum,253,Zangiku monogatari,1939,"",143,3600.0,true,the story of the last chrysanthemum,"","","","","","","","","","","","","","","",0,tl,false
tt0091759,Dead Man's Letters,2256,Pisma myortvogo cheloveka,1986,"",87,3065.0,true,dead man's letters,"","","","","","","","","","","","","","","",0,sk,false
tt4864624,Hớllớw in thé Lánd,8720,"",2017,"",92,1773.0,false,hollow in the land,"","","","","","","['Drama', 'Mystery', 'Thriller']",['English'],"","",tt4864624,"","","","",0,en,true
tt0058997,Bunny Lake Is Missing,1047,"",1965,"",107,8825.0,true,bunny lake is missing,"","","","","","","['Mystery', 'Thriller']",['English'],"","",tt0058997,"","","","",0,en,true
tt0954914,Athidhi,5512,Athidhi,2007,"",300,1891.0,false,athidhi,"","","","","","","","","","","","","","","",0,sq,false
tt0810945,Live!,5318,Live!,2007,"",96,4977.0,false,live!,"","","","","","","","","","","","","","","",0,fr,false
tt1658820,Sket,6818,"",2011,"",83,1594.0,false,sket,"","","","","","","","","","","","","","","",0,no,false
tt0105287,Sex and Zen,2761,Yuk po tuen: Tau ching bo gam,1991,"",99,2344.0,false,sex and zen,"","","","",0,Drama Adventure Comedy,"['Drama', 'Mystery', 'Fantasy', 'Comedy', 'Romance']",['yue'],1.824275,396003,tt0105287,"","","","",0,id,false
tt0024902,Blue Steel,133,Blue Steel,1934,"",54,1546.0,false,blue steel,"","","","","","","","","","","","","","","",0,af,false
tt0075656,Thé Álién Fáctớr,1641,The Alien Factor,1978,"",80,1031.0,false,the alien factor,"","","","","","","","","","","","","","","",0,en,true
tt1452628,Vanishing on 7th Street,6512,"",2010,"",92,"",false,vanishing on 7th street,"","","","",10000000,Mystery Horror Thriller,"['Mystery', 'Thriller', 'Horror']",['English'],8.419427,"",tt1452628,"","","","",0,en,true
tt3557258,Through the Needle,8184,Caur Adatu,2014,"",74,"",true,through the needle,"","","","","","","","","","","","","","","",0,id,false
tt0058985,Le Bonheur,1046,"",1965,"",80,6990.0,true,le bonheur,"","","","","","","","","","","","","","","",0,fr,false
tt0051003,The Spirit of St. Louis,733,"","",1957,135,7815.0,true,the spirit of st. louis,1,"","","","","","","","","","","","","","",0,en,true
tt0086242,The Makioka Sisters,2039,"",1983,"",140,1528.0,true,the makioka sisters,"","","","","","","","","","","","","","","",0,fi,false
tt3517306,Welcome to Curiosity,8159,"",2018,"",95,2054.0,false,welcome to curiosity,"","","","","","","","","","","","","","","",0,en,true
tt0115736,Bound,3115,Bound,1996,"",109,"",true,bound,"","","","",4500000,Crime Drama Romance Thriller,"['Drama', 'Thriller', 'Crime']",['English'],12.449574,7011317,tt0115736,162,3802260.0,3802260.0,"",0,de,false
tt10695464,The Source of Shadows,5743,"",2020,"",83,"",false,the source of shadows,"","","","","","","","","","","","","","","",0,en,true
tt0082736,Mephisto,1877,"",1981,"",144,10212.0,true,mephisto,1,1,"","","","","","","","","","","","","",0,en,true
tt1696190,Fireheart: The Legend of Tadas Blinda,6872,"",2011,"",106,3003.0,true,fireheart: the legend of tadas blinda,"","","","","","","","","","","","","","","",0,en,true
tt2220642,Bad 25,7422,"",2012,"",131,"",true,bad 25,"","","","","","","['Music', 'Documentary']",['English'],"","",tt2220642,"","","","",0,so,false
tt0097937,My Left Foot,2520,My Left Foot: The Story of Christy Brown,1989,"",103,71957.0,true,my left foot,5,2,"","",645180,Drama,"['Biography', 'Drama']",['English'],5.841931,14743391,tt0097937,68,1.4743391E7,1.4743391E7,"",0,en,true
tt0041487,Hớúsé ớf Strángérs,488,House of Strangers,1949,"",101,3306.0,true,house of strangers,"","","","","","","","","","","","","","","",0,en,true
tt1092019,Nothing to Lose,5798,"",2008,"",88,3332.0,true,nothing to lose,"","","","","","","","","","","","","","","",0,en,true
tt0023293,The Old Dark House,104,"",1932,"",72,10558.0,true,the old dark house,"","","","","","","","","","","","","","","",0,en,true
tt0430710,Údáyánánú Thárám,4865,Udayananu Tharam,"",2005,162,2183.0,true,udayananu tharam,"","","","","","","","","","","","","","","",0,id,false
tt12013758,Caught by a Wave,6078,Sulla Stessa Onda,2021,"",99,1131.0,false,caught by a wave,"","","","","","","","","","","","","","","",0,fi,false
tt5216534,Digimon Adventure tri. Part 2: Determination,8860,Digimon Adventure tri. 2: Ketsui,2016,"",84,1131.0,true,digimon adventure tri. part 2: determination,"","","","","","","","","","","","","","","",0,et,false
