_c0,tconst,numVotes,popularity,runtimeMinutes,budget,revenue
8750,tt4923846,1372,7,88,13723605,29049290
5677,tt10413566,3154,6,90,13803285,29517505
5748,tt1072748,29305,7,99,15879099,39380760
6424,tt1395054,17226,7,134,14936998,34878969
3239,tt0118788,2434,5,110,13696879,29083542
5506,tt0948547,7129,6,100,14115827,31006575
6215,tt1277737,28422,7,116,15822716,39091040
9075,tt5779372,3740,7,97,13918403,29964763
9821,tt8777022,1511,8,92,13756256,29173010
337,tt0035567,9842,5,114,14227243,31686778
2372,tt0094169,1483,0,110,5000000,4197772
7992,tt3178292,25057,8,150,15607698,37986391
2492,tt0097373,2380,5,105,13677520,29013461
2986,tt0111512,44843,6,102,17063046,45074819
3314,tt0120112,33923,6,100,16174344,40897274
4077,tt0279889,10437,6,98,14349972,32160177
7620,tt2403558,2885,7,98,13821090,29545230
2672,tt0102587,30127,6,118,15886878,39499091
4802,tt0422401,30463,7,93,15956545,39767615
5113,tt0481280,1579,6,77,13666705,28885465
9056,tt5727208,251676,14,135,33627502,123551831
6631,tt1537401,2505,6,94,13770935,29335995
7467,tt2268016,54584,8,115,14800000,40154488
199,tt0029440,2482,4,118,13639382,28899422
2509,tt0097727,35447,6,80,16271679,41397359
3362,tt0120851,1777,5,96,13647131,28843722
4142,tt0291003,7049,6,105,14081957,30885636
7246,tt2053423,1487,7,81,13702412,28992641
853,tt0054086,1791,5,90,13597639,28682090
5425,tt0875595,13473,6,103,14618505,33395855
8389,tt4003070,24306,8,162,15559729,37739920
1066,tt0059529,1666,5,138,13592004,28649092
2714,tt0104014,4600,5,93,13858473,29866209
2912,tt0109783,2820,5,97,13720967,29207487
3814,tt0226872,3923,6,87,13826841,29683839
4031,tt0269604,1908,6,94,13671038,28937677
4543,tt0376649,1870,6,98,13678344,28957396
4997,tt0459924,1998,6,88,13697675,29035912
5918,tt11374902,11977,6,148,14509529,32863972
6153,tt1241329,3362,6,101,13829421,29627689
8887,tt5278460,23348,8,95,15498295,37424796
9908,tt9206562,2932,8,104,13870973,29715186
2795,tt0106438,2188,1,79,0,1718328
4391,tt0347246,37604,9,100,0,-4535358
5665,tt1034320,4171,6,98,13883889,29900596
6952,tt1754656,199366,11,108,64000000,201992521
9327,tt6580564,6905,7,102,14175086,31176221
9673,tt8054066,1037,7,112,13715593,28984250
4932,tt0446476,2676,6,110,13750263,29287519
7874,tt2938416,3294,7,104,13858727,29716515
2491,tt0097372,5548,3,80,0,-9405697
7031,tt1821480,22419,3,122,1200000,16000000
8129,tt3481210,1475,7,89,13719268,29046857
1044,tt0058898,24406,5,99,15399254,37231276
2937,tt0110222,17964,6,158,14925338,34925570
3241,tt0118818,34058,6,83,16182938,40941523
3771,tt0211900,1168,5,103,13606969,28641055
3796,tt0218043,9005,2,102,2053648,500000
4397,tt0349047,15303,6,87,14743244,34018229
6024,tt11771006,1630,6,113,13689137,28965334
6390,tt1369571,1515,6,87,13687374,28946265
9435,tt7057496,27800,8,108,15838296,39070636
1120,tt0061162,1414,5,98,13573056,28557549
1203,tt0063050,3915,5,123,13773548,29507130
1961,tt0084667,36503,6,166,16339470,41745012
7428,tt2226519,3877,7,99,13896076,29906907
3832,tt0233841,8242,6,94,14170540,31315331
4535,tt0375782,2252,6,94,13708549,29101056
5282,tt0795370,30200,7,155,15936483,39675150
7890,tt2974050,7703,7,75,14209536,31381834
1445,tt0069452,2487,5,133,13664912,28984206
3288,tt0119522,2293,5,104,13686658,29033576
4282,tt0320097,32098,6,161,16057869,40298609
6279,tt1307963,1719,6,110,13701355,29015892
6508,tt1447972,11240,4,98,5773100,7911475
7647,tt2438644,28755,8,96,15878150,39312166
1914,tt0083591,2383,1,93,0,88000
4459,tt0363226,48820,7,116,17408905,46674014
1276,tt0065234,26606,11,127,0,-6228883
2009,tt0085748,1018,5,81,13559505,28467207
4061,tt0275491,58098,7,106,5000000,40266982
4645,tt0390123,2150,6,81,13702657,29069867
6091,tt1210071,1496,1,85,10000000,9069
7959,tt3121604,1709,0,142,390000,-8827600
7996,tt3183630,6814,7,80,14141005,31053317
8050,tt3297792,2072,7,93,13765133,29266952
8706,tt4819498,1648,7,118,13744661,29150555
677,tt0049223,47621,6,98,1900000,2350641
6444,tt1405810,12314,5,110,7000000,8220215
7360,tt2176690,1597,7,92,13713457,29041750
9495,tt7315484,42533,9,90,17010693,44635882
1004,tt0057919,2224,5,91,13635106,28855580
4414,tt0353324,8825,6,99,14228624,31574116
4886,tt0436629,1745,6,75,13675322,28933023
9941,tt9421200,1639,8,89,13768851,29229308
303,tt0034162,3661,4,100,13735202,29351371
1759,tt0079117,4970,5,125,13868628,29942350
2177,tt0089748,36087,6,136,16312809,41608264
2814,tt0106950,28439,5,95,8000000,16814635
5514,tt0959306,2863,6,95,13776865,29396820
5797,tt1092005,7643,6,135,14162559,31219965
7798,tt2763304,119902,17,117,18000000,59146712
9685,tt8092252,21841,8,132,15402071,36930305
529,tt0043286,2314,4,99,13632681,28857955
2456,tt0096094,12554,5,106,14485568,32851443
5871,tt1125188,1392,6,111,13667131,28865317
8454,tt4144350,4082,7,86,13933064,30052541
3144,tt0116405,1370,5,91,13610379,28675588
8267,tt3719896,6520,7,118,14123103,30960382
6077,tt11989890,29945,7,83,15941081,39656904
7186,tt1969959,1218,7,90,13679819,28887113
2058,tt0086543,7596,5,102,14083408,30953470
2982,tt0111400,13512,8,102,50000000,134004027
4503,tt0369436,69128,7,88,80000000,163733697
6886,tt1706620,344659,14,126,39200000,86758912
7487,tt2293750,2279,7,86,13770233,29307632
4806,tt0422779,4234,6,105,13871573,29867233
5403,tt0857300,2026,6,180,13708098,29073521
6086,tt1205071,2544,6,86,13763042,29314457
7917,tt3036548,2328,7,100,13782802,29354739
780,tt0052600,10124,5,88,14258592,31822687
4058,tt0275083,10916,6,158,14387673,32339741
9868,tt9029572,1820,8,94,13781768,29292776
901,tt0055184,19925,5,125,4000000,8200000
5872,tt1125254,6940,6,47,14108179,30959564
7011,tt1806975,1669,7,64,13712139,29045701
7231,tt2034761,1391,7,80,13694478,28955406
7956,tt3108244,9423,7,91,14347599,32035477
9627,tt7886614,21943,8,87,15408414,36963178
3133,tt0116231,68360,7,128,18935479,53961561
3807,tt0222150,1214,5,105,13611352,28660814
4354,tt0338216,20459,5,124,0,-7131259
6491,tt1434447,19965,7,150,15156086,35917321
7481,tt2283748,55900,8,125,18032675,49547546
5844,tt11127256,5063,6,73,13958406,30249199
8286,tt3743362,2467,7,90,13801293,29431752
539,tt0043757,1497,4,83,13567934,28550222
4502,tt0369359,2270,6,80,13709313,29105650
8923,tt5427032,23284,8,114,15494220,37403745
1773,tt0079596,4201,5,100,13807777,29652999
4843,tt0427229,152387,9,97,50000000,155045314
4917,tt0443649,128668,13,109,105000000,266000000
6877,tt1701976,2246,7,85,13755306,29254593
2519,tt0097911,3298,5,92,13751039,29361770
2944,tt0110322,158354,12,133,30000000,160638883
4861,tt0430381,1790,6,151,13678403,28948371
6790,tt1640711,12983,6,97,12468389,29007412
7776,tt2713180,456896,36,134,68000000,252363197
9444,tt7098658,28537,8,138,15897068,39349440
8553,tt4377952,23982,8,96,15538823,37632959
1064,tt0059464,11387,5,68,14364719,32318318
2405,tt0094997,35645,6,88,16284416,41462734
4866,tt0430779,8635,5,87,0,16627188
8972,tt5541848,28624,8,97,15894460,39350866
4013,tt0266408,32597,6,103,16089606,40461998
6555,tt14868676,27775,7,106,15781326,38878503
7915,tt3033948,1502,7,93,13717099,29042813
8432,tt4083572,10345,7,89,14430493,32415171
5020,tt0463960,1761,6,76,13679297,28947978
5221,tt0758771,12464,6,103,14534180,33001416
8869,tt5247042,23381,8,89,15500386,37435575
105,tt0023303,2389,4,78,13630089,28858051
1006,tt0057935,5973,5,117,13933173,30270855
2459,tt0096223,4053,1,93,0,343786
4118,tt0285728,10072,3,101,250000,-7994902
55,tt0018379,3499,4,110,13717323,29273726
463,tt0040536,11921,5,87,14395050,32479911
924,tt0055824,28146,5,106,15694143,38635031
2187,tt0089957,1773,5,81,13623113,28764039
7653,tt2449638,2285,7,81,13774057,29320938
651,tt0048473,29571,3,125,0,536364
1128,tt0061395,42825,6,100,16865153,44189478
2893,tt0109439,19187,6,116,15021668,35384275
5465,tt0907657,114190,10,86,160000,7523787
9348,tt6667360,22469,8,68,15441963,37135624
335,tt0035446,34514,5,99,16188482,40999572
2712,tt0103956,39357,24,90,13000000,20560255
4583,tt0381838,2187,6,104,13704351,29079717
5098,tt0478394,3287,6,93,13802180,29529191
6243,tt1288637,2243,6,100,13742282,29211288
7750,tt2624412,8394,5,88,0,126150
476,tt0040866,4876,4,160,13835283,29821526
2252,tt0091653,6929,5,118,14034300,30714609
2575,tt0099669,6390,5,105,13997966,30532636
2683,tt0102910,1050,5,93,13575644,28524129
3913,tt0249047,2316,6,137,13701096,29083848
5459,tt0902967,29849,7,78,15913830,39559292
5716,tt10569922,1390,6,138,13663849,28854259
5955,tt1151309,13404,6,105,0,-8184632
7158,tt1935896,18875,5,129,0,-7345356
7958,tt3121434,1485,7,100,13716615,29039259
9866,tt9024106,13592,8,109,14717535,33736220
365,tt0037017,28060,5,97,15676031,38565378
4750,tt0413879,3880,6,94,13842302,29729880
5729,tt10644282,2222,6,130,13730249,29169176
8920,tt5420210,5737,7,104,14074028,30708260
9628,tt7886848,21950,8,133,15409000,36965890
9793,tt8620646,1964,8,82,13791701,29342138
4554,tt0377752,21619,6,105,15248498,36412778
4920,tt0444505,5736,6,91,13993271,30441772
5928,tt11394168,1411,6,105,13669790,28876279
6929,tt1730687,3428,7,103,13850319,29704228
7918,tt3036740,8088,7,159,14240715,31529050
8263,tt3711510,24532,8,92,15573936,37813346
531,tt0043338,34375,11,111,1821052,1300000
2525,tt0098040,2467,5,92,13685100,29048492
246,tt0031951,9957,5,99,14234548,31724128
725,tt0050665,1394,4,110,13563501,28523725
2125,tt0088247,826119,19,107,6400000,78371200
2134,tt0088757,1527,5,93,13602490,28667659
3354,tt0120753,21369,6,122,15204423,36238585
5538,tt0977648,1560,6,96,13673768,28906574
6019,tt11755300,1409,6,150,13671471,28881593
8411,tt4058426,2076,7,63,13772729,29292468
9508,tt7357302,6577,8,97,14152662,31064450
8054,tt3311020,2059,7,99,13764181,29262313
8417,tt4063178,1574,7,101,13732948,29103390
8708,tt4824308,12242,5,120,5000000,23507567
9591,tt7691572,6835,8,112,14174847,31167364
9985,tt9773184,1401,8,94,13750820,29142399
278,tt0033045,30968,5,99,15905446,39657272
2532,tt0098189,1325,5,104,13594460,28617892
2720,tt0104114,84802,9,112,0,46434570
3679,tt0186730,2628,5,117,13721176,29186045
4999,tt0460505,5211,0,124,8000000,2019009
5732,tt1065106,3473,6,85,13829752,29641576
1530,tt0072263,37309,6,105,16390810,42009113
1591,tt0074312,4029,5,86,13790432,29575962
3693,tt0189541,1586,5,93,13638623,28793645
7679,tt2497980,3759,7,100,13891758,29879064
267,tt0032617,3232,4,99,13700372,29187042
919,tt0055630,118426,8,110,22870781,72712662
1234,tt0063876,1569,5,105,13587678,28623643
3236,tt0118750,8727,2,79,0,-8917603
3466,tt0140090,2638,5,167,13717680,29175666
7981,tt3152592,25067,8,93,15608157,37989111
8099,tt3410834,116345,18,120,110000000,320258173
1587,tt0074279,4547,2,93,780000,-7347210
4292,tt0325005,1570,0,114,5000000,340312
6512,tt1452628,6731,8,92,10000000,19250214
6526,tt1464174,26743,7,107,32000000,84847695
7782,tt2717682,1376,7,112,13704402,28986410
8555,tt4382824,7412,7,92,14199818,31316236
9556,tt7549484,1155,7,158,13722618,29021023
33,tt0015842,1554,4,125,13562264,28538089
1318,tt0066516,9325,5,77,14205926,31556877
7421,tt2220408,1316,7,110,13692351,28939745
8881,tt5271772,2425,7,100,13809956,29455485
1345,tt0067047,4084,5,95,13789843,29580360
2469,tt0096523,1965,5,104,13644066,28855281
2806,tt0106701,59722,10,94,35000000,117270765
3064,tt0113987,30228,5,192,44000000,119471449
5026,tt0465967,2038,1,68,4500000,3468423
9550,tt7535666,5270,8,73,14049607,30573884
9875,tt9081558,1438,8,83,13751541,29149044
6445,tt1407049,10130,7,90,14373326,32201826
6967,tt1772872,2276,7,135,13759512,29271921
7795,tt2752758,16506,10,89,7000000,12209780
9730,tt8318702,21746,8,80,15395813,36898499
1290,tt0065724,37763,6,98,16419813,42158131
2165,tt0089560,27829,6,120,0,-6035589
2542,tt0098350,2612,5,102,13696971,29104360
3542,tt0158714,13597,6,97,14590383,33317389
6964,tt1767382,22546,10,86,2000000,13101672
8184,tt3557258,24678,8,74,15583242,37861260
9509,tt7362036,5542,8,117,14070407,30673842
5198,tt0498097,30348,7,98,15945795,39723351
5782,tt1087853,3355,6,96,13821382,29600364
7264,tt2069100,8254,7,113,14240716,31548186
7667,tt2473510,26941,9,88,10000000,22320322
8331,tt3848888,2986,7,124,13843462,29630664
313,tt0034587,10894,5,73,134000,4000000
4192,tt0302886,224196,16,88,24000000,87055349
6569,tt1496422,37169,5,107,12500000,30968640
7712,tt2558318,3601,7,95,13879863,29821618
4204,tt0304722,1658,6,97,13654653,28854819
5281,tt0795368,113227,8,90,9000000,46
8806,tt5085924,13594,8,92,14696313,33666451
9184,tt6093618,1644,7,93,13753981,29180836
760,tt0052005,3938,5,119,13766441,29486340
918,tt0055618,3328,5,99,13721134,29266588
1048,tt0059012,8655,5,119,14147224,31286024
1353,tt0067164,1071,5,121,13550491,28443585
3770,tt0211443,54497,7,92,11000000,29300262
4163,tt0295427,24590,6,80,15476786,37508221
4255,tt0314589,1403,6,100,13635411,28761958
8753,tt4935446,23599,8,75,15514241,37506831
9208,tt6155374,2552,7,160,13826653,29525197
1231,tt0063790,37871,6,78,16426662,42193440
2643,tt0101675,1074,5,72,13576743,28530521
2916,tt0109830,1932502,48,142,55000000,438736995
3891,tt0245803,49923,7,104,17485130,47052572
3911,tt0248845,34784,6,95,16282069,41339387
6021,tt11763296,1489,6,112,13677867,28911911
6588,tt1510274,15482,0,89,0,10198357
929,tt0055913,12370,5,105,14440143,32680402
2367,tt0094061,1387,5,88,13596059,28630313
2663,tt0102343,13889,8,92,0,754935
2853,tt0108101,18289,6,131,14949477,35042651
2902,tt0109515,1274,5,91,13597867,28623251
3267,tt0119215,28183,6,95,15744339,38804866
6233,tt1286129,2913,6,99,13795342,29463527
7133,tt1920849,46517,10,87,3000000,11947954
7241,tt2043979,3539,7,90,13865434,29766879
9498,tt7321356,1347,7,99,13736705,29089619
1712,tt0077651,260115,13,91,300000,29978957
8314,tt3815136,2219,7,86,13782143,29340001
2145,tt0088967,5585,5,83,13925298,30200160
7903,tt3003668,2796,7,122,13819725,29530470
9540,tt7511008,2103,7,93,13797649,29377778
86,tt0021884,69780,8,70,291000,1123866
2042,tt0086319,1456,5,83,13594989,28634735
4011,tt0265808,12962,6,85,14549362,33108893
4299,tt0326746,2069,6,179,13689250,29016306
6067,tt1194624,2116,6,90,13728636,29151637
9426,tt7022404,22329,8,110,15433148,37090073
1416,tt0068659,1036,5,91,13548976,28434555
3014,tt0112740,108499,8,116,53000000,157387195
4043,tt0271200,32539,6,96,16085859,40442799
4363,tt0339334,3293,6,85,13787832,29482556
5032,tt0466766,4352,6,83,13885509,29926802
7214,tt2006721,1505,7,110,13703201,28997316
8093,tt3398436,1747,7,112,13740167,29147141
333,tt0035429,3549,4,92,13726903,29311088
1086,tt0060138,19440,4,95,0,-7315481
1707,tt0077474,15646,5,91,14716256,33968746
5389,tt0845439,11417,6,102,14454338,32617382
6754,tt1613750,47975,8,118,17388020,46507732
8581,tt4442758,6283,7,147,14110599,30891820
1153,tt0061758,2411,5,95,13652977,28936080
3061,tt0113971,3355,5,95,13766502,29419345
9847,tt8969332,6691,8,91,14168561,31130032
7940,tt3087700,1259,7,97,13698286,28952753
792,tt0052809,1921,5,117,13606746,28727111
2455,tt0096073,14296,4,97,0,-8081676
7086,tt1860355,6994,7,113,14136963,31060733
8082,tt3387094,1244,7,137,13699962,28956551
9057,tt5729348,8287,7,118,14279503,31679927
9097,tt5836866,2207,7,89,13796982,29387563
190,tt0028816,3417,4,88,13713525,29251747
2393,tt0094812,52078,6,108,7000000,50888000
3403,tt0127759,1291,5,98,13609324,28663000
3625,tt0174852,3675,6,87,13803314,29577653
4688,tt0401792,184323,15,124,40000000,158733820
5382,tt0841119,2583,0,152,0,25
6349,tt1343704,5435,6,94,13998165,30423221
169,tt0027977,231243,8,87,1,8500000
751,tt0051790,7189,5,88,14024692,30712884
2214,tt0090837,13718,5,77,14573216,33274709
3694,tt0189592,1628,5,168,13641990,28809590
469,tt0040705,6688,5,86,13979177,30505011
1263,tt0064861,4375,5,110,13811324,29684754
2003,tt0085599,1539,5,154,13600808,28663494
4517,tt0373416,5731,6,95,13984746,30413076
7429,tt2226666,26121,7,130,15675680,38335703
399,tt0038348,25773,5,96,15494914,37704366
2793,tt0106400,18194,6,92,14940711,35002787
3109,tt0115650,4652,5,99,13870574,29912117
3225,tt0118147,17472,3,88,0,-7593808
4307,tt0327419,1567,6,104,13649498,28827324
8580,tt4441422,2317,7,85,13795298,29394689
2433,tt0095640,1456,5,108,13602878,28660755
5061,tt0473567,30616,7,142,15963089,39811896
5361,tt0829297,12366,6,102,14529214,32973738
6308,tt13242960,3512,6,135,13844475,29694633
7420,tt2219650,1061,7,84,13672057,28843416
7886,tt2962726,7510,7,97,14194116,31308723
9027,tt5687416,1862,7,123,13768148,29252690
1590,tt0074291,7747,5,155,14085978,30979350
3392,tt0125664,128254,13,118,82000000,242386161
6269,tt1303773,28322,7,129,15816366,39058339
2729,tt0104466,28738,6,108,15777609,38978575
3204,tt0117688,34131,6,94,16187594,40965372
4048,tt0272207,39905,5,105,6500000,14295784
4829,tt0425379,15224,6,108,14745679,34017156
5479,tt0918645,1257,6,84,13648490,28788271
5855,tt11173160,1182,6,155,13650119,28784998
8107,tt3431016,1185,7,101,13695772,28935931
8147,tt3500528,2382,7,110,13791735,29390426
2919,tt0109858,1201,5,93,13592407,28596828
4969,tt0454065,4205,6,99,13872555,29867128
5490,tt0929632,108806,8,110,10000000,34693812
5587,tt10062614,4212,6,119,13885578,29910891
6009,tt1172570,126792,9,92,230000,9635654
7108,tt1881109,2532,7,96,13782702,29377921
107,tt0023622,14090,5,83,14560292,33274958
982,tt0057336,3043,5,117,13699771,29163272
1654,tt0075888,1489,5,85,13589787,28621380
2152,tt0089108,6015,5,94,13959623,30362941
7819,tt2822742,2448,7,108,13790366,29393518
2066,tt0086872,1327,5,78,13585218,28587637
4252,tt0314331,455057,10,135,40000000,172420727
6543,tt1480649,1314,6,90,13674482,28880573
8300,tt3780208,1533,7,98,13727329,29080129
8341,tt3864024,24386,8,102,15564629,37765475
8456,tt4145178,7415,7,103,14198061,31310786
627,tt0047573,21361,5,94,15148783,36054137
2628,tt0101327,1409,5,106,13603074,28655986
6833,tt1666287,1306,7,108,13679697,28896852
7237,tt2042568,148071,10,104,11000000,43498099
9206,tt6155190,1112,7,61,13712131,28981476
6816,tt1657283,7286,7,110,14154730,31152991
9088,tt5809020,4292,7,80,13962545,30173985
1500,tt0071159,1400,5,105,13579608,28577547
4347,tt0337579,14714,8,106,18000000,43190789
6949,tt1754029,1905,7,89,13729651,29130667
8488,tt4201004,24108,8,110,15546922,37674470
9264,tt6346162,2673,7,149,13837400,29574593
9481,tt7279188,9334,8,101,14371283,32103339
458,tt0040427,5714,5,79,13901527,30136621
2133,tt0088708,18408,7,95,1000000,10499694
7355,tt2171454,1364,7,142,13694839,28953484
8003,tt3194622,1213,7,80,13695899,28939575
179,tt0028315,1323,4,87,13546842,28460594
1471,tt0070217,1578,5,91,13593172,28642802
3897,tt0246765,1926,6,115,13669768,28935563
4345,tt0335266,436889,11,102,4000000,119723856
4449,tt0361925,12599,3,110,30000000,76999430
7828,tt2852400,11179,6,130,0,154120
261,tt0032390,2946,4,68,13677513,29078676
2007,tt0085672,3896,1,98,0,10676194
3331,tt0120456,2624,5,165,13713844,29161400
3839,tt0235048,1006,6,102,13595462,28584429
4571,tt0380164,1989,6,103,13688369,29004179
5004,tt0461694,6948,6,112,14091315,30904860
5567,tt0993841,2318,6,90,13734609,29194623
8875,tt5259966,2255,7,114,13796322,29390920
9004,tt5617310,23126,8,95,15484103,37351902
682,tt0049293,1644,4,93,13582505,28615226
4160,tt0294725,1869,6,91,13670539,28931536
5909,tt11343416,3550,6,78,13839443,29682414
7547,tt2356180,65401,4,186,4600000,25000000
8733,tt4897358,2393,7,97,13804427,29433559
8994,tt5598172,1504,7,95,13739020,29115351
341,tt0035939,39557,5,67,16534445,42747134
3248,tt0118927,1911,1,95,0,-9949359
6057,tt11905462,9887,6,103,14346185,32084293
7578,tt2374196,25830,7,83,15656885,38239465
8680,tt4730986,9500,7,105,14368324,32112713
8926,tt5433114,15803,8,130,14874340,34508278
330,tt0035228,1192,4,121,13539477,28421202
8803,tt5076792,3057,7,91,13858622,29688854
1804,tt0080530,2747,5,99,13692817,29106220
2333,tt0093415,2769,5,107,13705237,29149720
3495,tt0144782,1376,5,92,13617936,28701204
5894,tt1130993,3373,6,95,13825071,29614609
8249,tt3686998,11014,7,108,14479986,32655530
8853,tt5206770,1016,7,96,13697383,28921766
2059,tt0086551,6478,5,110,13994555,30531528
