,movie,genres,language,overview
352,tt0044602,"['Adventure', 'Comedy', 'Romance', 'War']",['French'],['This stylish swashbuckler French comedy was originally released to great acclaim in 1952.']
353,tt0045102,['Comedy'],"['English', 'French']",['A fairly well-to-do family takes in two troubled orphans.']
354,tt0045274,['Drama'],['Italian'],"[""This 50th Anniversary restoration and re-release of Vitorio Di Sica's 1952 film, considered a masterpiece of Italian neo-realism, portrays a hero of everday life.""]"
355,tt0045537,"['Comedy', 'Romance', 'Musical']","['English', 'German', 'French']",['A pretentiously artistic director is hired for a new Broadway musical and changes it beyond recognition.']
356,tt0048021,"['Drama', 'Thriller', 'Crime', 'Film-Noir']","['French', 'Italian']","['A reissue of a classic French caper thriller in which Tony, fresh out of prison, teams with three cohorts to pull off a major jewel heist which goes awry.  The film\'s title is slang for ""rough stuff,"" and it\'s robbery sequence is famous for its exciting, completely silent robbery scene.']"
357,tt0048801,"['Comedy', 'Romance', 'Crime']","['English', 'French']","[""Three Devil's Island escapees hide out in the house of a kindly merchant and repay his kindness by helping him and his family out of several crises.""]"
358,tt0050371,"['Drama', 'Music']",['English'],"['An Arkansas drifter becomes an overnight media sensation. As he becomes drunk with fame and power, will he ever be exposed as the fraud he has become?']"
359,tt0050681,"['Biography', 'Drama']","['English', 'Chinese', 'ase']","['The life and career of vaudevillian and silent screen horror star Lon Chaney, including his contentious relationship with his neurotic wife and his premature death.']"
360,tt0052218,"['Drama', 'Romance']",['English'],"['Dave Hirsch, a writer and an army veteran winds up in his small Indiana hometown, to the dismay of his respectable older brother. He meets and befriends various different characters and tries to figure out what to do with his life.']"
361,tt0052918,['Drama'],['English'],"['An aspiring white actress befriends an African American widow, but trouble arises when the latter is rejected by her daughter, who tries to pass for white.']"
362,tt0054047,"['Action', 'Adventure', 'Western']","['English', 'Spanish']",['Seven gunfighters defend an oppressed Mexican village against an army of marauding bandits.']
363,tt0055018,['Horror'],['English'],['A young governess for two children becomes convinced that the house and grounds are haunted.']
364,tt0055031,"['Drama', 'War']","['English', 'German']","['In 1948, an American court in occupied Germany tries four Nazi judges for war crimes.']"
365,tt0055100,"['Drama', 'Comedy', 'Romance']",['English'],"['A series of misunderstandings leaves an advertising executive with a campaign for a product which has not yet been invented, while he romances his rival in the guise of its inventor.']"
366,tt0055499,['Drama'],"['Latin', 'Swedish']","['While vacationing on a remote island retreat, a family’s already fragile ties are tested when daughter Karin (Harriet Andersson) discovers her father has been using her schizophrenia for his own literary means. As she drifts in and out of lucidity, the father (Gunnar Björnstrand), along with Karin’s husband (Max von Sydow) and her younger brother (Lars Passgård) are unable to prevent Karin’s harrowing descent into the abyss of mental illness. [Janus Films]']"
367,tt0056592,"['Drama', 'Crime']",['English'],"['Atticus Finch, a lawyer in the Depression-era South, defends a black man against an undeserved rape charge, and his kids against prejudice.']"
368,tt0058586,"['Mystery', 'Comedy']","['English', 'Spanish']","[""Inspector Jacques Clouseau investigates the murder of Mr. Benjamin Ballon's driver at a country estate.""]"
369,tt0058997,"['Mystery', 'Thriller']",['English'],"['A woman reports that her young daughter is missing, but there seems to be no evidence that she ever existed.']"
370,tt0061512,"['Drama', 'Crime']",['English'],"[""When Luke Jackson (Paul Newman) is arrested for drunkenly vandalizing parking meters, he is sentenced to serve time on a prison chain gang. Although the warden, guards and prisoners all try to break Luke's spirit upon his arrival, it soon becomes clear that Luke is not about to play by anyone else's rules. He eventually earns the respect of his fellow inmates by refusing to back down in a fight, and he earns their friendship by figuring out a way for them to get their hard labor done in half the time. Luke eventually becomes a symbol of hope and resilience for his fellow prisoners, but the more he becomes revered by the inmates, the more he becomes a symbol of rebelliousness that must be stamped out by the Captain (Strother Martin). [Warner Bros.]""]"
371,tt0065976,"['Music', 'Documentary']",['English'],"[""The filmed account of The Beatles' attempt to recapture their old group spirit by making a back to basics album, which instead drove them further apart.""]"
372,tt0068421,"['Adventure', 'Drama', 'Western']","['English', 'Spanish']",['Rancher Wil Andersen is forced to hire inexperienced boys as cowhands in order to get his herd to market on time but the rough drive is full of dangers and a gang of cattle rustlers is trailing them.']
373,tt0068611,['Thriller'],['English'],"['A serial murderer is strangling women with a necktie. The London police have a suspect, but he is the wrong man.']"
374,tt0068767,"['Action', 'Drama', 'Thriller', 'Romance']","['English', 'cmn', 'yue']",['A young man seeks vengence for the death of his teacher.']
375,tt0069005,"['Sci-Fi', 'Thriller', 'Horror']",['English'],['Giant mutant rabbits terrorize the south-west.']
376,tt0069097,"['Comedy', 'Romance']","['English', 'Italian']","['A neurotic film critic obsessed with the movie Casablanca (1942) attempts to get over his wife leaving him by dating again with the help of a married couple and his illusory idol, Humphrey Bogart.']"
377,tt0069303,"['Drama', 'Family']",['English'],['The oldest son of a loving and strong family of black sharecroppers comes of age in the Depression-era South after his father is imprisoned for stealing food.']
378,tt0070040,['Drama'],['Spanish'],"[""Set in rural Spain in 1940, Victor Erice's acclaimed 1973 film was simultaneously a sensitive evocation of the poignancy of childhood and, by implication, an elegy for the legacy of the Civil War.  (Film Forum)""]"
379,tt0071216,"['Action', 'Drama', 'Comedy', 'Crime']",['English'],"['A tough single mother and her two daughters are forced by circumstances into a life of crime, and quickly become outlaws on the run, picking up partners along the way, and traveling to different states, pursued by the law.']"
380,tt0071455,"['Action', 'Drama', 'Thriller']",['English'],"['Various interconnected people struggle to survive when an earthquake of unimaginable magnitude hits Los Angeles, California.']"
381,tt0072973,"['Mystery', 'Thriller', 'Crime']",['English'],"['Los Angeles private eye Philip Marlowe is hired by paroled convict Moose Malloy to find his girlfriend Velma, former seedy nightclub dancer.']"
