,tconst,primaryTitle,originalTitle,startYear,endYear,runtimeMinutes,numVotes,label,title_language,isEN
1713,tt2057931,the foster boy,nan,2011,,107,1412.0,True,en,True
1714,tt2072933,cottage country,nan,2013,,91,4371.0,False,en,True
1715,tt2073086,still mine,Still Mine,2012,,102,4268.0,True,de,False
1716,tt2076220,holy motors,Holy Motors,2012,,115,44730.0,True,en,True
1717,tt2120057,expiration,nan,2011,,92,1986.0,False,fr,False
1718,tt2124787,final girl,Final Girl,2015,,84,15540.0,False,tr,False
1719,tt2140465,tanu weds manu returns,nan,2015,,128,28091.0,True,en,True
1720,tt2150209,my grandfather's people,Dedemin Insanlari,2011,,126,,True,tr,False
1721,tt2171847,dead mine,Dead Mine,2012,,87,3059.0,False,de,False
1722,tt2178470,yeh jawaani hai deewani,nan,2013,,160,41872.0,True,sw,False
1723,tt2178508,son of sardaar,nan,2012,,141,9401.0,False,af,False
1724,tt2179087,i will follow you into the dark,nan,2012,,112,1279.0,False,en,True
1725,tt2180333,crowsnest,Crowsnest,2012,,84,1623.0,False,en,True
1726,tt2180351,eating animals,nan,,2017,94,1063.0,True,tl,False
1727,tt2190483,living,Zhit,2012,,119,1584.0,True,sq,False
1728,tt2210479,berserk: the golden age arc i - the egg of the king,Berserk: Ougon Jidai-hen I - Haou no Tamago,2012,,76,,True,nl,False
1729,tt2224902,saguni,Saguni,2012,,148,1063.0,False,tl,False
1730,tt2245195,the history of future folk,The History of Future Folk,2012,,86,3120.0,True,en,True
1731,tt2250912,spider-man: homecoming,nan,2017,,133,569366.0,True,en,True
1732,tt2252552,gutshot straight,nan,2014,,85,1621.0,False,en,True
1733,tt2257602,the staircase ii: the last chance,nan,2013,,130,2213.0,True,en,True
1734,tt2261749,the gilded cage,La cage dorée,2013,,90,10047.0,True,fr,False
1735,tt2265381,ishq,nan,2012,,160,1872.0,True,sq,False
1736,tt2277834,dark cove,Dark Cove,2016,,84,1145.0,False,no,False
1737,tt2312184,all about the money,nan,2017,,90,4179.0,False,en,True
1738,tt2363047,22 female kottayam,22 Female Kottayam,2012,,120,2272.0,True,tr,False
1739,tt2367066,lord of tears,nan,2013,,104,1486.0,False,en,True
1740,tt2374002,sweet little lies,Minte-mã frumos,2012,,98,1035.0,True,pt,False
1741,tt2393827,howl,Howl,2015,,92,13080.0,False,so,False
1742,tt2401223,richard pryor: omit the logic,nan,2013,,83,1595.0,True,en,True
1743,tt2404425,woman in gold,Woman in Gold,2015,,109,56834.0,True,en,True
1744,tt2409302,why don't you play in hell?,Jigoku de naze warui,2013,,129,7872.0,True,pl,False
1745,tt2429144,chambaili,Chambaili,2013,,133,1108.0,True,sw,False
1746,tt2446600,next goal wins,nan,2014,,97,2556.0,True,en,True
1747,tt2464690,the rack pack,The Rack Pack,2016,,87,1198.0,True,en,True
1748,tt2465140,the single moms club,The Single Moms Club,2014,,111,6224.0,False,en,True
1749,tt2467442,k2: siren of the himalayas,K2: Siren of the Himalayas,2012,,75,1073.0,True,en,True
1750,tt2474932,despite the falling snow,Despite the Falling Snow,2016,,93,2929.0,False,en,True
1751,tt2475154,elena,nan,2012,,80,,True,es,False
1752,tt2489734,the trials of muhammad ali,nan,2013,,86,1130.0,True,en,True
1753,tt2509922,where the trail ends,Where the Trail Ends,2012,,88,1297.0,True,en,True
1754,tt2518788,1,1,2013,,112,4089.0,True,unknown,False
1755,tt2543472,wonder,nan,2017,,113,155151.0,True,nl,False
1756,tt2548738,rich hill,Rich Hill,2014,,91,2337.0,True,de,False
1757,tt2556308,holiday: a soldier is never off duty,Holiday,2014,,160,27439.0,True,so,False
1758,tt2578608,krampus: the christmas devil,Krampus: The Christmas Devil,2013,,82,1789.0,False,en,True
1759,tt2582502,fathers & daughters,Fathers & Daughters,2015,,116,25731.0,True,en,True
1760,tt2584384,jojo rabbit,nan,2019,,108,348028.0,True,sl,False
1761,tt2585562,pizza,Pizza,2012,,127,7620.0,True,it,False
1762,tt2597892,viral,nan,,2016,85,8754.0,False,lt,False
1763,tt2621000,jolly llb,Jolly LLB,2013,,135,,True,en,True
1764,tt2622826,avalanche sharks,nan,2014,,82,2223.0,False,en,True
1765,tt2674358,the hunter's prayer,The Hunter's Prayer,2017,,91,,False,en,True
1766,tt2689958,big sky,Big Sky,2015,,90,,False,da,False
1767,tt2692904,locke,Locke,2013,,85,144298.0,True,sv,False
1768,tt2836166,punk's dead: slc punk 2,nan,,2016,75,1029.0,False,et,False
1769,tt2852406,omar,nan,2013,,98,13941.0,True,sv,False
1770,tt2885628,nina forever,Nina Forever,2015,,98,4792.0,False,no,False
1771,tt2909124,blood widow,Blood Widow,2014,,84,1022.0,False,so,False
1772,tt2942016,actor for hire,Actor for Hire,2015,,90,1344.0,True,en,True
1773,tt2955096,happy christmas,Happy Christmas,2014,,82,8132.0,False,en,True
1774,tt2999718,fiebre salsera,Fiebre Salsera,2016,,,3495.0,True,de,False
1775,tt3029476,pressure,nan,2015,,91,5359.0,False,fr,False
1776,tt3032074,bachelor,nan,2004,,148,1086.0,True,en,True
1777,tt3034258,meu passado me condena: o filme,Meu Passado Me Condena: O Filme,2013,,102,2247.0,False,pt,False
1778,tt3094816,diet of sex,nan,2014,,72,,False,af,False
1779,tt3100678,house of manson,nan,2014,,98,3105.0,False,en,True
1780,tt3107246,irandam ulagam,Irandam Ulagam,2013,,158,1259.0,False,id,False
1781,tt3140100,department q: the absent one,nan,2014,,119,22461.0,True,en,True
1782,tt3141912,gun woman,Gun Woman,2014,,86,3180.0,False,id,False
1783,tt3148952,the circle,Der Kreis,,2014,102,1565.0,True,de,False
1784,tt3152098,mega shark vs. mecha shark,Mega Shark vs. Mecha Shark,2014,,85,3152.0,False,sv,False
1785,tt3155242,partisan,Partisan,2015,,94,,False,tl,False
1786,tt3182596,factory girl,Fatat el masnaa,2013,,90,1367.0,True,et,False
1787,tt3219268,idharkuthane aasaipattai balakumara,nan,,2013,136,1778.0,True,id,False
1788,tt3244446,bleeding heart,nan,2015,,80,2082.0,False,en,True
1789,tt3259178,free fall,nan,2014,,90,2007.0,False,en,True
1790,tt3289080,asylum of fear,Asylum of Fear,2018,,79,6360.0,False,en,True
1791,tt3301196,neverlake,Neverlake,2013,,86,2284.0,False,nl,False
1792,tt3320542,ugramm,nan,2014,,132,5721.0,True,sv,False
1793,tt3334418,living among us,Living Among Us,,2018,87,2744.0,False,tl,False
1794,tt3424690,havenhurst,Havenhurst,2016,,85,,False,sv,False
1795,tt3426262,pannaiyarum padminiyum,Pannaiyarum Padminiyum,2014,,151,1657.0,True,id,False
1796,tt3469918,jack,nan,2014,,103,1179.0,True,pl,False
1797,tt3478962,my king,Mon roi,2015,,124,12363.0,True,fr,False
1798,tt3486080,lancaster skies,nan,2019,,98,,False,af,False
1799,tt3487610,malevolence 3: killer,nan,2018,,89,2506.0,False,da,False
1800,tt3487994,bloodsucking bastards,Bloodsucking Bastards,2015,,86,5876.0,False,en,True
1801,tt3488056,10.0 earthquake,nan,2014,,88,2156.0,False,en,True
1802,tt3496372,the intruders,nan,2015,,92,3092.0,False,en,True
1803,tt3499048,gueros,Güeros,2014,,106,3907.0,True,tr,False
1804,tt3503840,absolution,Absolution,2015,,96,3362.0,False,fr,False
1805,tt3510372,excuse my french,Excuse My French,2014,,99,4300.0,True,en,True
1806,tt3521192,crimean,nan,2014,,114,1266.0,True,ro,False
1807,tt3538766,messi,Messi,2014,,93,3850.0,True,de,False
1808,tt3557406,don't grow up,Don't Grow Up,,2015,81,1168.0,False,en,True
1809,tt3707104,mine,nan,2016,,106,16979.0,False,et,False
1810,tt3711164,sathuranga vettai,nan,2014,,145,3041.0,True,id,False
1811,tt3733778,pay the ghost,Pay the Ghost,2015,,94,16931.0,False,en,True
1812,tt3735554,freetown,nan,2015,,113,1255.0,False,en,True
1813,tt3742378,the second mother,nan,,2015,112,14245.0,True,en,True
1814,tt3748440,blue mountain state: the rise of thadland,Blue Mountain State: The Rise of Thadland,2016,,90,15337.0,False,en,True
1815,tt3752930,dearest,nan,2014,,128,,True,ro,False
1816,tt3774802,pandemic,Pandemic,2016,,91,9197.0,False,pt,False
1817,tt3781616,checkmate,nan,2015,,102,1327.0,False,de,False
1818,tt3801252,na maloom afraad,Na Maloom Afraad,2014,,137,4012.0,True,so,False
1819,tt3810932,drushyam,nan,2014,,150,4073.0,True,sq,False
1820,tt3822388,madras,Madras,2014,,156,4116.0,True,es,False
1821,tt3860294,ogni maledetto natale,Ogni maledetto Natale,2014,,95,1108.0,False,it,False
1822,tt3894344,sivas,Sivas,,2014,97,3263.0,True,fi,False
1823,tt3961964,raining hell,Tar Pit,2015,,85,3808.0,True,tl,False
1824,tt4028134,lake fear,nan,2014,,89,2028.0,False,no,False
1825,tt4076058,we are young. we are strong.,nan,2014,,123,,True,en,True
1826,tt4086018,charming,Charming,2018,,85,3331.0,False,en,True
1827,tt4116284,the lego batman movie,The Lego Batman Movie,2017,,104,139797.0,True,en,True
1828,tt4126568,open water 3: cage dive,Open Water 3: Cage Dive,2017,,80,4309.0,False,de,False
1829,tt4158594,boar,Boar,2017,,96,3122.0,False,ro,False
1830,tt4176556,two friends,Les deux amis,2015,,100,1796.0,False,fr,False
1831,tt4209788,molly's game,Molly's Game,2017,,140,158727.0,True,en,True
1832,tt4217392,kung fu yoga,nan,2017,,107,9800.0,False,sw,False
1833,tt4269118,seven in heaven,Seven in Heaven,2018,,94,2642.0,False,nl,False
1834,tt4281724,terrifier,nan,2016,,82,16742.0,False,it,False
1835,tt4295992,seni seviyorum adamim,nan,2014,,,1022.0,False,id,False
1836,tt4297380,theresa & allison,nan,2019,,120,1995.0,False,en,True
1837,tt4307692,traumfrauen,nan,2015,,109,2437.0,False,de,False
1838,tt4316236,the black panthers: vanguard of the revolution,nan,2015,,115,,True,en,True
1839,tt4323370,survivors guide to prison,Survivors Guide to Prison,2018,,102,1135.0,True,es,False
1840,tt4375438,the club,El club,2015,,98,10728.0,True,ca,False
1841,tt4435082,running wild,Running Wild,2017,,99,1373.0,False,de,False
1842,tt4476736,hamlet,nan,2015,,217,2110.0,True,tr,False
1843,tt4510398,4got10,4Got10,2015,,84,2192.0,False,af,False
1844,tt4559006,ae dil hai mushkil,Ae Dil Hai Mushkil,2016,,158,22504.0,False,id,False
1845,tt4575576,christopher robin,nan,2018,,104,74017.0,True,en,True
1846,tt4621256,south bureau homicide,South Bureau Homicide,,2016,78,1974.0,True,en,True
1847,tt4686108,love beats rhymes,Love Beats Rhymes,2017,,106,1035.0,False,en,True
1848,tt4686862,almost adults,nan,2016,,90,2906.0,False,et,False
1849,tt4705740,ghosts of darkness,nan,2017,,82,1873.0,False,en,True
1850,tt4729430,klaus,Klaus,2019,,96,125968.0,True,lt,False
1851,tt4791276,down river,nan,2018,,70,1973.0,False,en,True
1852,tt4797436,jack goes home,nan,2016,,100,2311.0,False,af,False
1853,tt4862506,the holly kane experiment,The Holly Kane Experiment,2017,,103,2194.0,False,en,True
1854,tt4864624,hollow in the land,nan,2017,,92,1773.0,False,en,True
1855,tt4881578,zappa,nan,2020,,129,2561.0,True,hr,False
1856,tt4934950,talvar,Talvar,2015,,132,33776.0,True,et,False
1857,tt4943992,manto,nan,2015,,127,1161.0,True,tl,False
1858,tt4955566,almost friends,nan,2016,,101,4953.0,False,da,False
1859,tt4971824,very big shot,Film Kteer Kbeer,2015,,107,1377.0,True,nl,False
1860,tt4991112,they remain,They Remain,2018,,102,1363.0,False,en,True
1861,tt4994736,my mother's wound,nan,,2016,120,3477.0,True,en,True
1862,tt5004766,birdboy: the forgotten children,nan,2015,,76,2429.0,True,en,True
1863,tt5046534,felix manalo,Felix Manalo,2015,,178,,True,ca,False
1864,tt5059406,i am the pretty thing that lives in the house,nan,2016,,89,14181.0,False,en,True
1865,tt5073620,below her mouth,Below Her Mouth,2016,,94,11654.0,False,en,True
1866,tt5128266,10 endrathukulla,10 Endrathukulla,2015,,144,1321.0,False,et,False
1867,tt5129682,king cobra,King Cobra,2016,,91,8808.0,False,tl,False
1868,tt5157030,keeper of darkness,Tor dei gui mou yan,2015,,105,1154.0,False,id,False
1869,tt5162658,gold,Oro,2017,,103,1646.0,False,de,False
1870,tt5187886,abracadabra,nan,2017,,96,2479.0,False,es,False
1871,tt5189828,mohawk,nan,2017,,91,1506.0,False,sw,False
1872,tt5222918,the other side of hope,Toivon tuolla puolen,2017,,100,11756.0,True,fi,False
1873,tt5255710,sanam teri kasam,Sanam Teri Kasam,2016,,154,12268.0,True,id,False
1874,tt5258324,atelophobia: chapter 2,nan,2018,,75,1235.0,False,en,True
1875,tt5338644,mrs. hyde,Madame Hyde,2017,,95,1461.0,False,so,False
1876,tt5458088,kammatti paadam,nan,2016,,177,4447.0,True,et,False
1877,tt5461944,hotel mumbai,Hotel Mumbai,2018,,123,59475.0,True,id,False
1878,tt5464234,kill switch,nan,2017,,91,8492.0,False,en,True
1879,tt5473090,swinging safari,Swinging Safari,2018,,97,2423.0,False,tl,False
1880,tt5478478,hostiles,Hostiles,,2017,134,79543.0,True,et,False
1881,tt5481984,sinister squad,Sinister Squad,,2016,90,1074.0,False,de,False
1882,tt5505188,ali kundilli 2,Ali Kundilli 2,2016,,102,1009.0,False,tr,False
1883,tt5510934,the unnamed,Oggatonama,,2016,100,4848.0,True,tl,False
1884,tt5526028,dou kyu sei: classmates,nan,2016,,60,,True,pt,False
1885,tt5539054,you get me,You Get Me,,2017,89,12566.0,False,fr,False
1886,tt5563324,intrusion,nan,2021,,92,12047.0,False,it,False
1887,tt5598292,polaroid,Polaroid,2019,,88,13224.0,False,pl,False
1888,tt5662550,dead trigger,Dead Trigger,2017,,91,1088.0,False,da,False
1889,tt5679554,coffin 2,Coffin 2,2017,,101,4558.0,False,en,True
1890,tt5680626,30 years ago,nan,2016,,145,1941.0,True,en,True
1891,tt5716280,welcome the stranger,Welcome the Stranger,2018,,94,2062.0,False,en,True
1892,tt5723272,in the fade,nan,2017,,106,31160.0,True,en,True
1893,tt5726086,insidious: the last key,nan,,2018,103,57356.0,False,en,True
1894,tt5805252,budhia singh: born to run,nan,2016,,112,1462.0,True,en,True
1895,tt5810122,let her out,Let Her Out,2016,,89,1672.0,False,de,False
1896,tt5910350,calgi cengi ikimiz,Çalgi Çengi Ikimiz,2017,,116,4501.0,False,tr,False
1897,tt5929654,think like a dog,nan,2020,,91,1536.0,False,sq,False
1898,tt5940448,black creek,nan,2017,,80,1662.0,False,en,True
1899,tt6002232,custody,nan,2017,,93,8895.0,True,ro,False
1900,tt6043072,untogether,Untogether,2018,,98,1494.0,False,en,True
1901,tt6076366,aandavan kattalai,nan,2016,,151,2605.0,True,fi,False
1902,tt6081632,marie-francine,Marie-Francine,2017,,95,1153.0,False,fr,False
1903,tt6197494,malicious,nan,2018,,90,3744.0,False,pt,False
1904,tt6203570,mountain,Mountain,2017,,74,3993.0,True,fi,False
1905,tt6211580,"the good, the bad, the corny",Khoob Bad Jelf,2017,,105,2000.0,False,so,False
1906,tt6214722,if i leave here tomorrow: a film about lynyrd skynyrd,If I Leave Here Tomorrow: A Film About Lynyrd Skynyrd,2018,,97,1204.0,True,en,True
1907,tt6215044,oceans rising,nan,2017,,87,1821.0,False,en,True
1908,tt6330052,gauguin: voyage to tahiti,nan,2017,,102,2019.0,False,tl,False
1909,tt6421110,proud mary,Proud Mary,2018,,89,9647.0,False,en,True
1910,tt6502956,yucatan,Yucatán,2018,,129,,False,hu,False
1911,tt6506264,the colony,Tides,,2021,104,4335.0,False,es,False
1912,tt6511932,the beach bum,The Beach Bum,,2019,95,20996.0,False,en,True
1913,tt6593054,drive,nan,2019,,147,7374.0,False,da,False
1914,tt6598072,the ranger,nan,,2018,77,2166.0,False,en,True
1915,tt6673840,spacewalk,Vremya pervykh,2017,,137,7009.0,True,cs,False
1916,tt6752848,bombshell: the hedy lamarr story,Bombshell: The Hedy Lamarr Story,2017,,88,3587.0,True,en,True
1917,tt6824530,united nation three decades of drum & bass,nan,2020,,92,2290.0,True,en,True
1918,tt6834916,legacy of lies,Legacy of Lies,2020,,101,3087.0,False,en,True
1919,tt6857040,the appearance,nan,,2018,111,1216.0,False,en,True
1920,tt6872846,scales,Sayyedat al-Bahr,2019,,74,,False,id,False
1921,tt6972140,blackmail,Blackmail,2018,,138,10224.0,True,en,True
1922,tt6974888,driven to dance,nan,,2018,98,,False,it,False
1923,tt7038246,brooklyn love stories,Bushwick Beats,2019,,84,1083.0,False,de,False
1924,tt7056732,midnight runners,nan,,2017,109,6516.0,True,no,False
1925,tt7089878,liz and the blue bird,Rizu to aoi tori,2018,,90,1461.0,True,hr,False
1926,tt7150512,2040,nan,,2019,92,1150.0,True,unknown,False
1927,tt7180544,the brawler,Mukkabaaz,2017,,154,7322.0,True,sw,False
1928,tt7230750,the velvet underground,The Velvet Underground,2021,,121,2281.0,True,en,True
1929,tt7262990,deadcon,Deadcon,2019,,78,1227.0,False,es,False
1930,tt7284204,summer '03,nan,2018,,95,3193.0,False,da,False
1931,tt7399138,recep ivedik 6,Recep Ivedik 6,2019,,110,6503.0,False,sl,False
1932,tt7400974,turned out,nan,2018,,,2373.0,True,en,True
1933,tt7531040,meyaadha maan,nan,2017,,147,1012.0,True,so,False
1934,tt7550952,hurkus,nan,2018,,113,1087.0,False,et,False
1935,tt7579788,the cropsey incident,The Cropsey Incident,2017,,85,1388.0,False,en,True
1936,tt7588752,the problem with apu,The Problem with Apu,2017,,49,2385.0,False,en,True
1937,tt7620554,loqueesha,Loqueesha,2019,,98,1996.0,False,fr,False
1938,tt7645102,burial ground massacre,Burial Ground Massacre,2021,,100,1577.0,False,en,True
1939,tt7690638,soorma,nan,2018,,131,4983.0,True,af,False
1940,tt7820846,love will take over,nan,2018,,140,2226.0,False,en,True
1941,tt7858616,luz,Luz,,2018,70,2417.0,False,lv,False
1942,tt7905466,they shall not grow old,They Shall Not Grow Old,2018,,99,32903.0,True,en,True
1943,tt7970348,the stand in,nan,2020,,101,3046.0,False,en,True
1944,tt7979580,the mitchells vs the machines,nan,2021,,113,,True,en,True
1945,tt7980006,alt-right: age of rage,Alt-Right: Age of Rage,,2018,104,1040.0,False,en,True
1946,tt8004664,come play,Come Play,2020,,96,11288.0,False,en,True
1947,tt8042248,kanchana 3,Kanchana 3,2019,,164,1381.0,False,sw,False
1948,tt8058874,we summon the darkness,nan,2019,,91,9358.0,False,en,True
1949,tt8076344,penguin highway,nan,2018,,117,2724.0,True,en,True
1950,tt8106576,the bleeding edge,nan,2018,,99,,True,en,True
1951,tt8108164,ek ladki ko dekha toh aisa laga,Ek Ladki Ko Dekha Toh Aisa Laga,2019,,120,4158.0,False,so,False
1952,tt8110246,dark web: cicada 3301,Dark Web: Cicada 3301,2021,,104,1512.0,False,so,False
1953,tt8144834,section 375,nan,2019,,124,14555.0,True,en,True
1954,tt8186932,m.o.m. mothers of monsters,M.O.M.: Mothers of Monsters,2020,,98,,False,en,True
1955,tt8284860,the huntress: rune of the dead,The Huntress: Rune of the Dead,,2019,105,,False,en,True
1956,tt8332666,tone-deaf,nan,2019,,87,2579.0,False,it,False
1957,tt8335482,the lost prince,nan,2020,,101,1160.0,False,en,True
1958,tt8364418,adanga maru,Adanga Maru,2018,,145,2268.0,True,id,False
1959,tt8404256,snake eyes,Snake Eyes: G.I. Joe Origins,2021,,121,29098.0,False,af,False
1960,tt8497794,still human,nan,2018,,115,1348.0,True,sv,False
1961,tt8523028,roped,nan,2020,,91,1270.0,False,en,True
1962,tt8638420,strokes of genius,Strokes of Genius,2018,,98,1136.0,True,en,True
1963,tt8638640,june,nan,2019,,141,1683.0,True,et,False
1964,tt8706988,the resistance fighter,nan,2019,,114,1351.0,False,en,True
1965,tt8760684,apollo 11,nan,2019,,93,24434.0,True,it,False
1966,tt8787632,tyger tyger,Tyger Tyger,2021,,92,2138.0,False,da,False
1967,tt8897986,family of thakurganj,Family of Thakurganj,2019,,127,1623.0,True,en,True
1968,tt8983202,kabir singh,nan,2019,,173,,True,tl,False
1969,tt9005662,excursion,nan,2019,,85,4952.0,False,fr,False
1970,tt9100028,the little switzerland,nan,2019,,86,1193.0,False,en,True
1971,tt9110340,andhaghaaram,nan,2020,,171,3574.0,True,so,False
1972,tt9147456,"endings, beginnings",nan,2019,,110,5260.0,False,af,False
1973,tt9165634,hanum & rangga,nan,2018,,90,3532.0,False,id,False
1974,tt9173264,sibyl,nan,2019,,100,2789.0,False,cy,False
1975,tt9179096,minamata,Minamata,2020,,115,15131.0,True,tl,False
1976,tt9185816,woodstock: three days that defined a generation,nan,2019,,106,1607.0,True,en,True
1977,tt9252508,tall girl,nan,2019,,101,20417.0,False,tr,False
1978,tt9257484,rattlesnake,Rattlesnake,2019,,85,8297.0,False,et,False
1979,tt9358052,knock down the house,nan,2019,,87,12285.0,True,en,True
1980,tt9382596,the car: road to revenge,nan,2019,,89,,False,en,True
